res_space_heating_kwh,res_space_cooling_kwh,res_heating_load_kwh,res_cooling_load_kwh,res_space_heating_mbtu,res_space_cooling_mbtu,fips,com_space_heating_kwh,com_space_cooling_kwh,com_space_heating_mbtu,com_space_cooling_mbtu,total_space_heating_kwh,total_space_heating_mbtu,total_space_cooling_kwh,total_space_cooling_mbtu
62246730.53905634,57920485.93949558,56507220.5981892,147525622.98536298,212394.68363499676,197632.9227345623,48035,1812659.7411330016,4360956.477886282,6185.0524344290425,14880.202758367854,64059390.28018934,218579.73606942582,62281442.41738186,212513.12549293018
321320133.8057624,207900158.66270956,316389328.8039233,554216641.9937947,1096389.9240042618,709384.8631796951,48037,76197749.94943799,103006615.46866056,259997.54290797524,351473.1989184664,397517883.7552004,1356387.466912237,310906774.1313701,1060858.0620981616
564573642.9339703,862090987.0123459,506164070.5333761,2157411886.266179,1926405.4391480035,2941576.86460628,48039,49931180.442598894,249766925.5979761,170372.27789777028,852240.2170437293,614504823.3765693,2096777.7170457738,1111857912.610322,3793817.0816500094
379050300.7475212,450841649.6577897,345282693.42804956,1159946865.6742594,1293373.4512932485,1538335.7281466299,48041,44525363.4810854,172460767.67612842,151926.86279907767,588460.6287399601,423575664.22860664,1445300.3140923262,623302417.3339181,2126796.35688659
38988854.89952218,9468618.502988415,35589585.2582881,33287307.03508066,133035.5093345654,32308.270876023897,48043,938502.2368315642,1379317.747189539,3202.302899386927,4706.428016530808,39927357.13635374,136237.8122339523,10847936.250177953,37014.698892554705
16282776.62255378,2159290.373651454,14785701.366784291,5241294.903351161,55559.1459904339,7367.80537413182,48045,185331.88568616877,168373.5152099666,632.3787110889753,574.5143429355659,16468108.50823995,56191.524701522874,2327663.888861421,7942.319717067387
7619643.184185225,22621208.209372118,7004761.680719186,55312936.83242107,25999.30453377214,77186.77462194339,48047,2815776.1100178254,17289668.652651485,9607.827927588443,58994.80457579554,10435419.29420305,35607.13246136058,39910876.86202361,136181.57919773896
170776245.44086114,122084953.5828909,160042823.851608,338089528.6933723,582712.7996710708,416571.1976882325,48049,6350447.618477815,13122208.512129504,21668.62903780813,44774.83879699459,177126693.05933896,604381.4287088789,135207162.0950204,461346.0364852271
52078714.555943415,56294117.14414516,47647664.55801384,139591619.12325737,177699.96924234586,192083.52146045776,48051,1928617.7612381484,9902131.679319754,6580.717665066658,33787.47939253746,54007332.317181565,184280.68690741254,66196248.823464915,225871.00085299523
129492066.79011051,127412750.1340017,120889263.08221245,356782233.95651203,441845.31976134126,434750.3960677328,48053,45430204.412611164,61374836.21806539,155014.30854485588,209419.65640278207,174922271.2027217,596859.6283061971,188787586.35206708,644170.0524705149
96269905.90665148,90058637.4980376,89543465.48453026,223794940.19251043,328486.5892801336,307292.859469829,48055,22615497.865470927,57339997.52292754,77167.2901176837,195652.213827877,118885403.77212241,405653.8793978173,147398635.02096516,502945.0732977061
49151193.95503669,80011752.95755582,49252816.000775285,186855026.60511944,167710.8532441268,273011.46276010043,48057,2442939.9406482247,17206636.10885024,8335.657974963315,58711.48574572448,51594133.89568492,176046.51121909014,97218389.06640606,331722.9485058249
49004232.49183276,22178053.048720986,48573287.69768582,55572088.60381651,167209.39986314724,75674.66628576892,48059,1160018.507618987,1587919.3570801718,3958.1478706240655,5418.206330906251,50164250.99945175,171167.5477337713,23765972.40580116,81092.87261667517
229054661.66543666,1247626680.8098893,228477767.28620055,2993104961.6446085,781567.0313644264,4257079.397912017,48061,61487397.90786892,510926317.85247713,209803.73287215168,1743353.148049787,290542059.5733056,991370.7642365781,1758552998.6623664,6000432.545961804
35043177.33384004,35830354.30695502,32625519.13255222,89695394.27493486,119572.29719424363,122258.2568056421,48063,14917707.884001607,20728165.130203165,50901.33761473301,70727.44282370168,49960885.21784165,170473.63480897664,56558519.43715818,192985.69962934378
38408105.206204504,13868876.046113493,31565423.756627675,41971942.725724325,131053.90891450904,47322.57444973778,48065,7256232.7329011,2607532.4901941526,24759.296469706624,8897.271126156056,45664337.9391056,155813.20538421566,16476408.536307646,56219.84557589384
101458901.5779811,70167108.96276751,97853494.87692733,191538279.468423,346192.17934809555,239420.13951043546,48067,14072912.357297713,17905762.430568743,48018.77531665453,61097.004031365694,115531813.93527882,394210.95466475014,88072871.39333625,300517.14354180114
63737917.49596954,4307084.968916121,50123443.8987081,12687153.903619645,217482.8252805325,14696.38552000739,48069,5014610.190258266,1819710.3198540083,17110.562043808222,6209.110010207295,68752527.68622781,234593.38732434073,6126795.288770129,20905.495530214685
48418941.25643636,97662314.32335229,46714093.71889052,235527376.699538,165212.30305661928,333237.68451991194,48071,6024682.596698209,46661510.9510372,20557.07252486302,159215.70129949396,54443623.85313457,185769.3755814823,144323825.2743895,492453.38581940596
139632691.5975611,131705358.93754187,130691756.89300735,333300543.042725,476446.57157308527,449397.386855862,48073,88807627.39406544,119066386.04857792,303024.23535164125,406271.4166245668,228440318.99162653,779470.8069247266,250771744.9861198,855668.8034804288
23865306.89256438,11596401.928468676,20048213.789206438,34388418.2171023,81431.8159910084,39568.570069008965,48075,16694469.616921103,10087918.63105085,56963.9009476204,34421.41085359111,40559776.50948548,138395.71693862882,21684320.559519526,73989.98092260007
48026594.59779103,35442833.03676833,48050939.343567036,85326856.11758383,163873.56054409588,120935.97920374476,48077,10782277.140687313,11940044.509000555,36790.66068737909,40741.12735103017,58808871.73847835,200664.22123147498,47382877.54576889,161677.10655477495
11081575.556887576,3568161.8803876587,9526807.986076595,12263867.946233613,37811.90938382949,12175.075014869706,48079,5061406.00703255,2000550.0105499967,17270.236015648057,6826.160714098087,16142981.563920125,55082.145399477544,5568711.890937655,19001.235728967793
15002274.641136695,10673120.616181742,13919402.126588369,26181566.994368125,51189.89139855744,36418.2031255396,48081,116539.68218817346,351080.70407544426,397.6499442609186,1197.9372157653945,15118814.323324868,51587.54134281836,11024201.320257187,37616.140341305
39848057.89154202,19132168.507387348,32814276.994521514,56615011.27199798,135967.23195016195,65281.67571513368,48083,741938.2092801407,1147208.2175994257,2531.598525289558,3914.4373420161396,40589996.10082216,138498.8304754515,20279376.724986773,69196.11305714982
2590556486.7564206,1965063166.0711179,2450880759.468464,5075815498.266826,8839346.591834027,6705074.561604236,48085,501926541.747297,979121709.5261142,1712644.6340107054,3340902.3081858545,3092483028.5037174,10551991.225844732,2944184875.597232,10045976.86979009
16477069.469609475,5767474.593607926,13059418.468992172,20156643.117435414,56222.10077417221,19679.442294782533,48087,,,,,16477069.469609475,56222.10077417221,5767474.593607926,19679.442294782533
50177369.580044866,60170110.42355678,46831535.1706045,165024470.25234804,171212.31019359344,205308.9609208559,48089,5718778.355192497,14358010.552147387,19513.28381444324,48991.57084142529,55896147.93523736,190725.59400803669,74528120.97570416,254300.53176228114
269764051.3968479,349631042.7006442,265667323.79028627,899538648.1494875,920473.2498613434,1192990.7653026616,48091,28539096.876556493,131617566.54230796,97379.45109456722,449097.82673680375,298303148.2734044,1017852.7009559107,481248609.24295217,1642088.5920394652
60619865.01254107,38704298.903651714,63966136.5332706,118533054.04129949,206843.58744362192,132064.56386970397,48093,1602125.8775139563,1556661.1298652308,5466.680995952226,5311.548820980608,62221990.89005503,212310.26843957414,40260960.03351694,137376.11269068456
13505339.795030106,7814858.53197566,10634944.366720395,43541400.48255699,46082.13713889362,26665.407021012492,48095,7654025.1264183605,3291799.220812401,26116.6206029074,11232.086376901267,21159364.921448465,72198.757741801,11106657.75278806,37897.49339791376
166534658.0241117,111198025.68103391,154901513.8458188,299796732.1591976,568239.9010997085,379423.4537433344,48097,26174307.91646326,32494570.423647754,89310.45536269678,110876.0885144863,192708965.94057494,657550.3564624053,143692596.10468167,490299.5422578207
150885639.40632576,141308378.70142272,156722459.52100453,368519212.00608325,514843.2274151792,482164.2539190299,48099,25311692.18925994,53775294.303342484,86367.08801004579,183488.94025479563,176197331.5955857,601210.315425225,195083673.0047652,665653.1941738256
20456311.869717233,6342973.128897067,16280365.594851682,17359052.91056418,69799.8408957607,21643.125017981096,48101,,,,,20456311.869717233,69799.8408957607,6342973.128897067,21643.125017981096
12208232.800387662,4429280.835471966,10940150.21797225,13023795.744665636,41656.223883980354,15113.335168508986,48103,,,,,12208232.800387662,41656.223883980354,4429280.835471966,15113.335168508986
25864011.17677572,5660890.277947718,23830751.03522572,14694302.823093895,88251.67882474586,19315.761474777082,48105,3257005.499167286,2741630.131930358,11113.36525793966,9354.831321625115,29121016.675943006,99365.04408268552,8402520.409878075,28670.592796402194
28321695.05731877,4774508.995050471,23376100.049647797,15531152.998358518,96637.64521626978,16291.302671389505,48107,12531074.881294334,8106446.669232289,42757.80690760941,27660.347150847603,40852769.9386131,139395.4521238792,12880955.664282762,43951.64982223711
13248458.821201907,1444707.112201188,10664393.431651695,5394359.079391675,45205.622779093515,4929.545815240386,48109,10748324.342527868,3530504.134433744,36674.80891876172,12046.581438275023,23996783.163729776,81880.43169785524,4975211.246634932,16976.12725351541
30587782.631415375,7571956.992358553,27398984.24246783,21400316.158365436,104369.85780352291,25836.592475820296,48111,4473386.618324819,1242887.1778326249,15263.830362624085,4240.907540744168,35061169.24974019,119633.688166147,8814844.170191178,30077.500016564467
6085578180.236427,6317832784.0659,5728039337.968008,15980950565.150955,20764856.90306828,21557342.591488186,48113,1662584557.3195302,4275033808.92389,5672974.596581376,14587022.41084918,7748162737.555958,26437831.49964966,10592866592.98979,36144365.00233737
34930206.474631615,19920764.712401923,35435740.50462291,66585755.04171364,119186.82458076246,67972.47794730452,48115,2436933.494896906,3963643.0216186484,8315.16312914452,13524.512827071898,37367139.96952852,127501.98770990697,23884407.734020572,81496.99077437642
106500297.13175197,22827777.41235938,90557435.81899613,62058830.588153794,363394.13685573044,77891.61807536276,48117,13092578.669381684,4839446.123515574,44673.73756610136,16512.87737478468,119592875.80113365,408067.87442183174,27667223.535874955,94404.49545014744
20071132.33216489,12846745.23201919,24983380.340476565,32462023.600981824,68485.55361813777,43834.91896947242,48119,1304085.858105381,1319396.496749603,4449.726128047411,4501.968201212184,21375218.19027027,72935.27974618519,14166141.728768792,48336.887170684604
2060797099.050884,1693053676.9243126,1975204418.8384342,4360212090.636522,7031732.335149681,5776939.559287878,48121,404044526.1045757,692303645.310967,1378657.2973915192,2362238.3449186534,2464841625.15546,8410389.6325412,2385357322.2352796,8139177.904206531
46958338.74695961,61985591.86952934,40713154.86351631,160504783.88221708,160228.51988872827,211503.64141287957,48123,4649832.92576725,22312220.598560117,15865.890218993318,76132.46501761212,51608171.67272686,176094.41010772157,84297812.46808946,287636.1064304917
13230718.422456866,2560933.0012391903,12163457.279058218,12002658.288373098,45145.090019438816,8738.267052714293,48125,,,,,13230718.422456866,45145.090019438816,2560933.0012391903,8738.267052714293
18705831.24474651,32023193.77467416,18263245.64635845,81150552.94071206,63826.952435111845,109267.68445270423,48127,2463078.5267533315,9528066.387923492,8404.373690433165,32511.11550102204,21168909.771499842,72231.32612554502,41551260.16259765,141778.79995372627
31458978.132986862,8213307.887789289,25244660.959939327,21720352.984486308,107342.50056464606,28024.97280285712,48129,,,,,31458978.132986862,107342.50056464606,8213307.887789289,28024.97280285712
16022418.530571554,34704193.79461979,16287035.985462626,87498564.99266213,54670.76720974148,118415.63722276156,48131,1620395.5486478214,6141078.125591677,5529.019708154275,20954.230597612634,17642814.079219375,60199.786917895755,40845271.920211464,139369.86782037417
93336282.60857646,55459608.78717842,78992894.46287808,164399227.5749753,318476.6500125933,189236.06044630054,48133,10385516.661044853,7865174.54558739,35436.85759085091,26837.092404329647,103721799.26962131,353913.5076034442,63324783.33276581,216073.1528506302
346420669.18214655,219075190.640186,307524734.4899886,621047427.4480572,1182036.5149845078,747515.6591413856,48135,75793156.11046124,114973990.29303728,258617.01127706142,392307.5811864648,422213825.2926078,1440653.5262615692,334049180.9332233,1139823.2403278504
3504225.48331053,8886236.692986198,3303262.58446266,22387746.85359203,11956.914949074158,30321.10144207931,48137,66090.93247445664,159186.26470996297,225.51164651525744,543.1661396399825,3570316.4157849867,12182.426595589415,9045422.95769616,30864.26758171929
368504414.2711389,395418089.36086124,380163301.31831694,1070403187.3049225,1257389.3891199525,1349222.6702679477,48139,78509561.02980103,245281191.01069552,267885.7705913473,836934.2536576166,447013975.3009399,1525275.1597112997,640699280.3715568,2186156.9239255646
1012631824.028663,1333441885.889708,840247320.0488535,4197388920.247388,3455243.5773048103,4549893.06340348,48141,229367924.0497722,753953978.2085664,782635.9271030378,2572598.035112534,1241999748.0784352,4237879.504407848,2087395864.0982745,7122491.098516014
